what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1253747376660
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1253747376660
java.version,sysinfo,,,"1.6.0_14",1253747376660
java.vm.info,sysinfo,,,"mixed mode",1253747376660
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1253747376660
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1253747376660
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1253747376660
java.vm.specification.version,sysinfo,,,"1.0",1253747376660
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1253747376660
java.vm.version,sysinfo,,,"14.0-b16",1253747376660
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1253747376663
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1253747376847
started,bundle,org.eclipse.mylyn.commons.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.commons.ui",1253747377371
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.core",1253747377681
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.ui",1253747377822
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1253747377949
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui",1253747378219
started,bundle,org.eclipse.mylyn.team.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.team.ui",1253747378246
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.monitor.ui",1253747378402
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253747395332
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253747403854
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1253747411940
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253747442631
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253747500644
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.help.aboutAction",1253747504727
